종목코드,종목명,시장코드,테마
610092,메리츠 인버스 일본 국채 10년 ETN,KOSPI,ETN/리츠
610093,메리츠 인버스 3X 일본 국채 10년 ETN,KOSPI,ETN/리츠
610094,메리츠 천연가스 선물 ETN(H),KOSPI,ETN/리츠
610095,메리츠 레버리지 천연가스 선물 ETN(H),KOSPI,ETN/리츠
610096,메리츠 인버스 2X 천연가스 선물 ETN(H),KOSPI,ETN/리츠
610097,메리츠 미국채30년스트립 커버드콜 ETN(H),KOSPI,ETN/리츠
610098,메리츠 미국채30년 풋라이트 ETN(H),KOSPI,ETN/리츠
610099,메리츠 은 선물 ETN(H),KOSPI,ETN/리츠
610100,메리츠 레버리지 은 선물 ETN(H),KOSPI,ETN/리츠
610101,메리츠 인버스 2X 은 선물 ETN(H),KOSPI,ETN/리츠
700011,하나 레버리지 옥수수 선물 ETN(H),KOSPI,ETN
700012,하나 인버스 2X 옥수수 선물 ETN(H),KOSPI,ETN
700013,하나 레버리지 콩 선물 ETN(H),KOSPI,ETN
700014,하나 인버스 2X 콩 선물 ETN(H),KOSPI,ETN
700017,하나 레버리지 코스닥150 선물 ETN,KOSPI,ETN
700018,하나 인버스 2X 코스닥150 선물 ETN,KOSPI,ETN
700022,하나 Solactive US Tech Top 10 ETN(H),KOSPI,ETF/ETN
700023,하나 Solactive 2X US Tech Top 10 ETN(H),KOSPI,ETF/ETN
700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,KOSPI,ETN
700026,하나 CD금리투자 ETN,KOSPI,ETN
700027,하나 반도체 ETN,KOSPI,ETN/반도체
700028,하나 레버리지 반도체 ETN,KOSPI,ETN/반도체
700029,하나 S&P 레버리지 WTI원유 선물 ETN B,KOSPI,ETN
700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,KOSPI,ETN
700031,하나 레버리지 천연가스 선물 ETN(H),KOSPI,ETN
700032,하나 인버스 2X 천연가스 선물 ETN(H),KOSPI,ETN
700033,하나 K방산TOP10 ETN,KOSPI,ETN/방산
700034,하나 레버리지 K방산TOP10 ETN,KOSPI,ETN/방산
700035,하나 인버스 2X K방산TOP10 ETN,KOSPI,ETN/방산
700036,하나 인버스 2X 반도체 ETN,KOSPI,ETN/반도체
760004,키움 인버스 미국달러선물 ETN,KOSPI,ETN
760005,키움 INDXX 미국테크탑10 ETN,KOSPI,ETN/IT
760006,키움 KPOP ETN,KOSPI,ETN
760007,키움 코스피 200 TR ETN,KOSPI,ETN
760008,키움 코스닥 150 TR ETN,KOSPI,ETN
760009,키움 CD금리투자 ETN,KOSPI,ETN
760010,키움 2차전지산업 ETN,KOSPI,ETN/2차전지
760011,키움 레버리지 2차전지산업 ETN,KOSPI,ETN/2차전지
760012,키움 반도체TOP10 ETN,KOSPI,ETN/반도체
760013,키움 레버리지 반도체TOP10 ETN,KOSPI,ETN/반도체
760014,키움 바이오TOP10 ETN,KOSPI,ETN/바이오
760015,키움 레버리지 바이오TOP10 ETN,KOSPI,ETN/바이오
760016,키움 레버리지 조선TOP10 ETN,KOSPI,ETN/조선
760017,키움 조선TOP10 ETN,KOSPI,ETN/조선
760018,키움 미국달러선물 ETN B,KOSPI,ETN
760019,키움 리츠부동산인프라 ETN,KOSPI,ETN/리츠
760020,키움 레버리지 리츠부동산인프라 ETN,KOSPI,ETN/리츠
760021,키움 코스피200 선물 달러노출 ETN,KOSPI,ETN
760022,키움 K방산 TOP5 ETN,KOSPI,ETN/방산
760023,키움 레버리지 K방산 TOP5 ETN,KOSPI,ETN/방산
760024,키움 인버스 2X K방산 TOP5 ETN,KOSPI,ETN/방산
760025,키움 전력 TOP5 ETN,KOSPI,ETN/에너지
760026,키움 레버리지 전력 TOP5 ETN,KOSPI,ETN/에너지
760027,키움 인버스 2X 전력 TOP5 ETN,KOSPI,ETN/에너지
760028,키움 인버스 2X 반도체TOP10 ETN,KOSPI,ETN/반도체
900140,엘브이엠씨홀딩스,KOSPI,금융
900110,이스트아시아홀딩스,KOSDAQ,금융
900270,헝셩그룹,KOSDAQ,기타
900260,로스웰,KOSDAQ,기타
900290,GRT,KOSDAQ,기타
900300,오가닉티코스메틱,KOSDAQ,기타
900310,컬러레이,KOSDAQ,기타
900340,윙입푸드,KOSDAQ,음식료
250,삼천당제약,KOSDAQ,제약
440,중앙에너비스,KOSDAQ,기타
1000,신라섬유,KOSDAQ,기타
1540,안국약품,KOSDAQ,제약
1810,무림SP,KOSDAQ,기타
1840,이화공영,KOSDAQ,기타
2230,피에스텍,KOSDAQ,기타
2290,삼일기업공사,KOSDAQ,기타
2680,한탑,KOSDAQ,기타
2800,신신제약,KOSDAQ,제약
3100,선광,KOSDAQ,기타
3310,대주산업,KOSDAQ,기타
3380,하림지주,KOSDAQ,금융
3800,에이스침대,KOSDAQ,기타
4590,한국가구,KOSDAQ,기타
4650,창해에탄올,KOSDAQ,기타
4780,대륙제관,KOSDAQ,기타
5160,동국산업,KOSDAQ,기타
5290,동진쎄미켐,KOSDAQ,기타
5670,푸드웰,KOSDAQ,음식료
5710,대원산업,KOSDAQ,기타
5860,한일사료,KOSDAQ,기타
5990,매일홀딩스,KOSDAQ,금융
6050,국영지앤엠,KOSDAQ,기타
6140,피제이전자,KOSDAQ,IT
6620,동구바이오제약,KOSDAQ,바이오/제약
6730,서부T&D,KOSDAQ,기타
6910,보성파워텍,KOSDAQ,기타
6920,모헨즈,KOSDAQ,기타
7330,푸른저축은행,KOSDAQ,금융
7370,진양제약,KOSDAQ,제약
7390,네이처셀,KOSDAQ,기타
7530,와이엠,KOSDAQ,기타
7680,대원,KOSDAQ,기타
7720,소노스퀘어,KOSDAQ,기타
7770,한일화학,KOSDAQ,화학
7820,엠엑스로보틱스,KOSDAQ,로봇
8290,원풍물산,KOSDAQ,기타
8370,원풍,KOSDAQ,기타
8470,부스타,KOSDAQ,기타
8830,대동기어,KOSDAQ,기타
9300,삼아제약,KOSDAQ,제약
9520,포스코엠텍,KOSDAQ,기타
9620,삼보산업,KOSDAQ,기타
9730,이렘,KOSDAQ,기타
9780,엠에스씨,KOSDAQ,기타
10170,대한광통신,KOSDAQ,기타
10240,흥국,KOSDAQ,기타
10280,아이티센엔텍,KOSDAQ,기타
10470,오리콤,KOSDAQ,기타
11040,경동제약,KOSDAQ,제약
11080,형지I&C,KOSDAQ,기타
11320,유니크,KOSDAQ,기타
11370,서한,KOSDAQ,기타
11560,세보엠이씨,KOSDAQ,기타
12210,삼미금속,KOSDAQ,기타
12340,뉴인텍,KOSDAQ,기타
12620,원일특강,KOSDAQ,기타
12700,리드코프,KOSDAQ,기타
12790,신일제약,KOSDAQ,제약
12860,모베이스전자,KOSDAQ,IT
13030,하이록코리아,KOSDAQ,기타
13120,동원개발,KOSDAQ,건설
13310,아진산업,KOSDAQ,기타
13720,THE CUBE&,KOSDAQ,기타
13810,스페코,KOSDAQ,기타
13990,아가방컴퍼니,KOSDAQ,기타
14100,메디앙스,KOSDAQ,바이오
14190,원익큐브,KOSDAQ,기타
14470,부방,KOSDAQ,기타
14570,고려제약,KOSDAQ,제약
14620,성광벤드,KOSDAQ,기타
14940,오리엔탈정공,KOSDAQ,기타
14950,삼익제약,KOSDAQ,제약
14970,삼륭물산,KOSDAQ,기타
15710,코콤,KOSDAQ,기타
15750,성우하이텍,KOSDAQ,기타
16100,리더스코스메틱,KOSDAQ,기타
16250,SGC E&C,KOSDAQ,기타
16600,큐캐피탈,KOSDAQ,금융
16670,디모아,KOSDAQ,기타
16790,현대사료,KOSDAQ,기타
16920,카스,KOSDAQ,기타
17000,신원종합개발,KOSDAQ,건설
17250,인터엠,KOSDAQ,기타
17480,삼현철강,KOSDAQ,기타
17510,세명전기,KOSDAQ,기타
17650,대림제지,KOSDAQ,기타
17890,한국알콜,KOSDAQ,기타
18000,유니슨,KOSDAQ,기타
18120,진로발효,KOSDAQ,기타
18290,브이티,KOSDAQ,기타
18310,삼목에스폼,KOSDAQ,기타
18620,우진비앤지,KOSDAQ,기타
18680,서울제약,KOSDAQ,제약
18700,바른손,KOSDAQ,기타
19010,베뉴지,KOSDAQ,기타
19210,와이지-원,KOSDAQ,기타
19540,일지테크,KOSDAQ,IT
19550,SBI인베스트먼트,KOSDAQ,금융
19570,플루토스,KOSDAQ,기타
19660,글로본,KOSDAQ,기타
19770,서연탑메탈,KOSDAQ,기타
19990,에너토크,KOSDAQ,기타
20180,대신정보통신,KOSDAQ,IT
20400,대동금속,KOSDAQ,기타
20710,시공테크,KOSDAQ,IT
21040,대호특수강,KOSDAQ,기타
21045,대호특수강우,KOSDAQ,기타
21080,에이티넘인베스트,KOSDAQ,기타
21320,KCC건설,KOSDAQ,건설
21650,한국큐빅,KOSDAQ,기타
21880,메이슨캐피탈,KOSDAQ,금융
22220,티케이지애강,KOSDAQ,기타
23160,태광,KOSDAQ,기타
23410,유진기업,KOSDAQ,기타
23440,제이스코홀딩스,KOSDAQ,금융
23600,삼보판지,KOSDAQ,기타
23760,한국캐피탈,KOSDAQ,금융
23770,플레이위드,KOSDAQ,기타
23790,동일스틸럭스,KOSDAQ,기타
23900,풍국주정,KOSDAQ,기타
23910,대한약품,KOSDAQ,제약
24060,흥구석유,KOSDAQ,기타
24120,KB오토시스,KOSDAQ,자동차
24740,한일단조,KOSDAQ,기타
24800,유성티엔에스,KOSDAQ,기타
24830,세원물산,KOSDAQ,기타
24840,KBI메탈,KOSDAQ,기타
24850,HLB이노베이션,KOSDAQ,2차전지
24880,케이피에프,KOSDAQ,기타
24910,경창산업,KOSDAQ,기타
24940,PN풍년,KOSDAQ,기타
24950,삼천리자전거,KOSDAQ,기타
25320,시노펙스,KOSDAQ,기타
25440,DH오토웨어,KOSDAQ,자동차
25550,한국선재,KOSDAQ,기타
25770,한국정보통신,KOSDAQ,IT
25870,신라에스지,KOSDAQ,기타
25880,케이씨피드,KOSDAQ,기타
25900,동화기업,KOSDAQ,기타
25950,동신건설,KOSDAQ,건설
25980,아난티,KOSDAQ,기타
26040,제이에스티나,KOSDAQ,기타
26150,특수건설,KOSDAQ,건설
26910,광진실업,KOSDAQ,기타
27040,서울전자통신,KOSDAQ,IT
27050,코리아나,KOSDAQ,기타
27360,아주IB투자,KOSDAQ,기타
27580,상보,KOSDAQ,기타
27710,팜스토리,KOSDAQ,제약
27830,대성창투,KOSDAQ,기타
28080,휴맥스홀딩스,KOSDAQ,금융
28300,HLB,KOSDAQ,기타
29480,광무,KOSDAQ,기타
30350,드래곤플라이,KOSDAQ,기타
30520,한글과컴퓨터,KOSDAQ,IT
30530,원익홀딩스,KOSDAQ,금융
30960,양지사,KOSDAQ,기타
31310,아이즈비전,KOSDAQ,기타
31330,에스에이엠티,KOSDAQ,기타
31510,오스템,KOSDAQ,기타
31860,디에이치엑스컴퍼니,KOSDAQ,기타
31980,피에스케이홀딩스,KOSDAQ,금융
32080,아즈텍WB,KOSDAQ,기타
32190,다우데이타,KOSDAQ,기타
32280,삼일,KOSDAQ,기타
32300,한국파마,KOSDAQ,기타
32500,케이엠더블유,KOSDAQ,기타
32540,TJ미디어,KOSDAQ,미디어
32580,피델릭스,KOSDAQ,기타
32620,GC메디아이,KOSDAQ,바이오
32680,소프트센,KOSDAQ,IT
32685,소프트센우,KOSDAQ,IT
32750,삼진,KOSDAQ,기타
32790,엠젠솔루션,KOSDAQ,기타
32800,판타지오,KOSDAQ,기타
32820,우리기술,KOSDAQ,기타
32850,비트컴퓨터,KOSDAQ,IT
32860,더라미,KOSDAQ,기타
32940,원익,KOSDAQ,기타
32960,동일기연,KOSDAQ,기타
32980,바이온,KOSDAQ,기타
33050,제이엠아이,KOSDAQ,기타
33100,제룡전기,KOSDAQ,기타
33130,디지틀조선,KOSDAQ,조선
33160,엠케이전자,KOSDAQ,IT
33170,시그네틱스,KOSDAQ,기타
33200,모아텍,KOSDAQ,기타
33230,인성정보,KOSDAQ,기타
33290,로젠,KOSDAQ,기타
33310,엠투엔,KOSDAQ,기타
33320,제이씨현시스템,KOSDAQ,기타
33340,좋은사람들,KOSDAQ,기타
33500,동성화인텍,KOSDAQ,기타
33540,파라텍,KOSDAQ,기타
33560,블루콤,KOSDAQ,기타
33640,네패스,KOSDAQ,기타
33790,피노,KOSDAQ,기타
33830,티비씨,KOSDAQ,기타
34810,해성산업,KOSDAQ,기타
34940,조아제약,KOSDAQ,제약
34950,한국기업평가,KOSDAQ,기타
35080,그래디언트,KOSDAQ,기타
35200,프럼파스트,KOSDAQ,기타
35290,골드앤에스,KOSDAQ,기타
35460,기산텔레콤,KOSDAQ,기타
35600,KG이니시스,KOSDAQ,기타
35610,솔본,KOSDAQ,기타
35620,바른손이앤에이,KOSDAQ,기타
35760,CJ ENM,KOSDAQ,기타
35810,이지홀딩스,KOSDAQ,금융
35890,서희건설,KOSDAQ,건설
35900,JYP Ent.,KOSDAQ,기타
36000,예림당,KOSDAQ,기타
36010,아비코전자,KOSDAQ,IT
36030,케이티알파,KOSDAQ,기타
36090,위지트,KOSDAQ,기타
36120,서울평가정보,KOSDAQ,기타
36170,에이치엠넥스,KOSDAQ,기타
36190,금화피에스시,KOSDAQ,기타
36200,유니셈,KOSDAQ,기타
36220,오상헬스케어,KOSDAQ,바이오
36480,대성미생물,KOSDAQ,기타
36540,SFA반도체,KOSDAQ,반도체
36560,KZ정밀,KOSDAQ,기타
36620,감성코퍼레이션,KOSDAQ,기타
36630,세종텔레콤,KOSDAQ,기타
36640,HRS,KOSDAQ,기타
36670,삼양케이씨아이,KOSDAQ,기타
36690,코맥스,KOSDAQ,기타
36710,심텍홀딩스,KOSDAQ,금융
36800,나이스정보통신,KOSDAQ,IT
36810,에프에스티,KOSDAQ,기타
36830,솔브레인홀딩스,KOSDAQ,금융
36890,진성티이씨,KOSDAQ,기타
36930,주성엔지니어링,KOSDAQ,기타
37030,파워넷,KOSDAQ,기타
37070,파세코,KOSDAQ,기타
37230,한국팩키지,KOSDAQ,기타
37330,인지디스플레,KOSDAQ,기타
37350,성도이엔지,KOSDAQ,기타
37370,EG,KOSDAQ,기타
37400,우리엔터프라이즈,KOSDAQ,미디어
37440,희림,KOSDAQ,기타
37460,삼지전자,KOSDAQ,IT
37760,쎄니트,KOSDAQ,기타
37950,엘컴텍,KOSDAQ,기타
38010,제일테크노스,KOSDAQ,IT
38060,루멘스,KOSDAQ,기타
38070,서린바이오,KOSDAQ,바이오
38110,에코플라스틱,KOSDAQ,2차전지
38290,마크로젠,KOSDAQ,기타
38390,레드캡투어,KOSDAQ,기타
38460,바이오스마트,KOSDAQ,바이오/유통
38500,삼표시멘트,KOSDAQ,건설
38530,케이바이오랩스,KOSDAQ,바이오
38540,상상인,KOSDAQ,기타
38620,위즈코프,KOSDAQ,기타
38680,에스넷,KOSDAQ,기타
38870,에코심플렉스,KOSDAQ,2차전지
38880,아이에이,KOSDAQ,기타
38950,파인디지털,KOSDAQ,IT
39010,현대에이치티,KOSDAQ,기타
39020,이건홀딩스,KOSDAQ,금융
39030,이오테크닉스,KOSDAQ,IT
39200,오스코텍,KOSDAQ,기타
39240,경남스틸,KOSDAQ,기타
39290,인포뱅크,KOSDAQ,기타
39310,세중,KOSDAQ,기타
39340,한국경제TV,KOSDAQ,기타
39420,케이엘넷,KOSDAQ,기타
39440,에스티아이,KOSDAQ,기타
39560,다산네트웍스,KOSDAQ,기타
39610,화성밸브,KOSDAQ,기타
39740,한국정보공학,KOSDAQ,기타
39830,오로라,KOSDAQ,기타
39840,디오,KOSDAQ,기타
39860,나노엔텍,KOSDAQ,기타
39980,폴라리스AI,KOSDAQ,AI
40160,누리플렉스,KOSDAQ,기타
40300,YTN,KOSDAQ,기타
40350,크레오에스지,KOSDAQ,기타
40420,정상제이엘에스,KOSDAQ,기타
40610,SG&G,KOSDAQ,기타
40910,아이씨디,KOSDAQ,기타
41020,폴라리스오피스,KOSDAQ,기타
41190,우리기술투자,KOSDAQ,기타
41440,현대에버다임,KOSDAQ,기타
41460,한국전자인증,KOSDAQ,IT
41510,에스엠,KOSDAQ,기타
41520,이엘씨,KOSDAQ,기타
41590,플래스크,KOSDAQ,기타
41830,인바디,KOSDAQ,기타
41910,폴라리스AI파마,KOSDAQ,AI
41920,메디아나,KOSDAQ,바이오
41930,동아화성,KOSDAQ,기타
41960,코미팜,KOSDAQ,제약
42000,카페24,KOSDAQ,기타
42040,케이피엠테크,KOSDAQ,IT
42110,에스씨디,KOSDAQ,기타
42370,비츠로테크,KOSDAQ,IT
42420,네오위즈홀딩스,KOSDAQ,금융
42500,링네트,KOSDAQ,기타
42510,라온시큐어,KOSDAQ,기타
42520,한스바이오메드,KOSDAQ,바이오
42600,새로닉스,KOSDAQ,기타
42940,상지건설,KOSDAQ,건설
43090,더테크놀로지,KOSDAQ,IT
43100,알파AI,KOSDAQ,AI
43150,바텍,KOSDAQ,기타
43200,파루,KOSDAQ,기타
43220,티에스넥스젠,KOSDAQ,기타
43260,성호전자,KOSDAQ,IT
43340,에쎈테크,KOSDAQ,IT
43360,디지아이,KOSDAQ,기타
43370,피에이치에이,KOSDAQ,기타
43590,웰킵스하이텍,KOSDAQ,기타
43610,KT지니뮤직,KOSDAQ,기타
43650,국순당,KOSDAQ,기타
43710,서울리거,KOSDAQ,기타
43910,자연과환경,KOSDAQ,기타
44180,KD,KOSDAQ,기타
44340,위닉스,KOSDAQ,기타
44480,빌리언스,KOSDAQ,기타
44490,태웅,KOSDAQ,기타
44780,에이치케이,KOSDAQ,기타
44960,이글벳,KOSDAQ,기타
44990,에이치엔에스하이텍,KOSDAQ,기타
45060,오공,KOSDAQ,기타
45100,한양이엔지,KOSDAQ,기타
45300,성우테크론,KOSDAQ,IT
45340,토탈소프트,KOSDAQ,IT
45390,대아티아이,KOSDAQ,기타
45510,정원엔시스,KOSDAQ,기타
45520,크린앤사이언스,KOSDAQ,기타
45660,에이텍,KOSDAQ,기타
45970,코아시아,KOSDAQ,기타
46070,코다코,KOSDAQ,기타
46120,오르비텍,KOSDAQ,기타
46210,HLB파나진,KOSDAQ,기타
46310,백금T&A,KOSDAQ,기타
46390,삼화네트웍스,KOSDAQ,기타
46440,KG파이낸셜,KOSDAQ,기타
46890,서울반도체,KOSDAQ,반도체
46940,우원개발,KOSDAQ,건설
46970,우리로,KOSDAQ,기타
47080,한빛소프트,KOSDAQ,IT
47310,파워로직스,KOSDAQ,기타
47560,이스트소프트,KOSDAQ,IT
47770,코데즈컴바인,KOSDAQ,기타
47820,초록뱀미디어,KOSDAQ,미디어
47920,HLB제약,KOSDAQ,제약
48410,현대바이오,KOSDAQ,바이오
48430,유라테크,KOSDAQ,IT
48470,대동스틸,KOSDAQ,기타
48530,인트론바이오,KOSDAQ,바이오
48550,SM C&C,KOSDAQ,기타
48770,TPC로보틱스,KOSDAQ,로봇
48830,엔피케이,KOSDAQ,기타
48870,시너지이노베이션,KOSDAQ,2차전지
48910,대원미디어,KOSDAQ,미디어
49070,인탑스,KOSDAQ,기타
49080,기가레인,KOSDAQ,기타
49120,파인디앤씨,KOSDAQ,기타
49180,셀루메드,KOSDAQ,기타
49430,코메론,KOSDAQ,기타
49470,비트플래닛,KOSDAQ,기타
49480,오픈베이스,KOSDAQ,기타
49520,유아이엘,KOSDAQ,기타
49550,잉크테크,KOSDAQ,IT
49630,재영솔루텍,KOSDAQ,기타
49720,고려신용정보,KOSDAQ,기타
49830,승일,KOSDAQ,기타
49950,미래컴퍼니,KOSDAQ,기타
49960,쎌바이오텍,KOSDAQ,바이오
50090,비케이홀딩스,KOSDAQ,금융
50110,캠시스,KOSDAQ,기타
50120,ES큐브,KOSDAQ,기타
50760,에스폴리텍,KOSDAQ,기타
50860,아세아텍,KOSDAQ,기타
50890,쏠리드,KOSDAQ,기타
50960,수산아이앤티,KOSDAQ,음식료
51160,지어소프트,KOSDAQ,IT
51360,토비스,KOSDAQ,기타
51370,인터플렉스,KOSDAQ,기타
51380,피씨디렉트,KOSDAQ,기타
51390,YW,KOSDAQ,기타
51490,나라엠앤디,KOSDAQ,기타
51500,CJ프레시웨이,KOSDAQ,기타
51780,큐로홀딩스,KOSDAQ,금융
51980,중앙첨단소재,KOSDAQ,기타
52020,에스티큐브,KOSDAQ,기타
52220,iMBC,KOSDAQ,기타
52260,현대바이오랜드,KOSDAQ,바이오
52300,오션인더블유,KOSDAQ,기타
52330,코텍,KOSDAQ,기타
52400,코나아이,KOSDAQ,기타
52420,오성첨단소재,KOSDAQ,기타
52460,아이크래프트,KOSDAQ,기타
52600,한네트,KOSDAQ,기타
52710,아모텍,KOSDAQ,기타
52770,아이톡시,KOSDAQ,기타
52790,액토즈소프트,KOSDAQ,IT
52860,아이앤씨,KOSDAQ,기타
52900,KX하이텍,KOSDAQ,기타
53030,바이넥스,KOSDAQ,기타
53050,지에스이,KOSDAQ,기타
53060,세동,KOSDAQ,기타
53080,케이엔솔,KOSDAQ,기타
53160,프리엠스,KOSDAQ,기타
53260,금강철강,KOSDAQ,기타
53270,구영테크,KOSDAQ,IT
53280,예스24,KOSDAQ,기타
53290,NE능률,KOSDAQ,기타
53300,한국정보인증,KOSDAQ,기타
53350,이니텍,KOSDAQ,기타
53450,세코닉스,KOSDAQ,기타
53580,웹케시,KOSDAQ,기타
53610,프로텍,KOSDAQ,기타
53620,태양,KOSDAQ,기타
53700,삼보모터스,KOSDAQ,자동차
53800,안랩,KOSDAQ,기타
53950,경남제약,KOSDAQ,제약
53980,오상자이엘,KOSDAQ,기타
54040,한국컴퓨터,KOSDAQ,IT
54050,농우바이오,KOSDAQ,바이오
54090,삼진엘앤디,KOSDAQ,기타
54180,메디콕스,KOSDAQ,바이오
54210,이랜텍,KOSDAQ,기타
54220,비츠로시스,KOSDAQ,기타
54300,팬스타엔터프라이즈,KOSDAQ,미디어
54410,케이피티유,KOSDAQ,기타
54450,텔레칩스,KOSDAQ,반도체
54540,삼영엠텍,KOSDAQ,기타
54620,APS,KOSDAQ,기타
54670,대한뉴팜,KOSDAQ,제약
54780,키이스트,KOSDAQ,기타
54800,아이디스홀딩스,KOSDAQ,금융
54920,한컴위드,KOSDAQ,기타
54930,유신,KOSDAQ,기타
54940,엑사이엔씨,KOSDAQ,기타
54950,제이브이엠,KOSDAQ,기타
56080,유진로봇,KOSDAQ,로봇
56090,시지메드텍,KOSDAQ,기타
56190,에스에프에이,KOSDAQ,기타
56360,코위버,KOSDAQ,기타
56700,신화인터텍,KOSDAQ,기타
56730,CNT85,KOSDAQ,기타
57030,YBM넷,KOSDAQ,기타
57540,옴니시스템,KOSDAQ,기타
57680,티사이언티픽,KOSDAQ,기타
58110,멕아이씨에스,KOSDAQ,기타
58400,KNN,KOSDAQ,기타
58450,한주에이알티,KOSDAQ,기타
58470,리노공업,KOSDAQ,기타
58610,에스피지,KOSDAQ,기타
58630,엠게임,KOSDAQ,게임
58820,CMG제약,KOSDAQ,제약
58970,엠로,KOSDAQ,기타
59090,미코,KOSDAQ,기타
59100,아이컴포넌트,KOSDAQ,기타
59120,아진엑스텍,KOSDAQ,기타
59210,메타바이오메드,KOSDAQ,바이오
59270,해성에어로보틱스,KOSDAQ,로봇/우주항공
60150,인선이엔티,KOSDAQ,기타
60230,제이케이시냅스,KOSDAQ,기타
60240,스타코링크,KOSDAQ,기타
60250,NHN KCP,KOSDAQ,기타
60260,뉴보텍,KOSDAQ,기타
60280,큐렉소,KOSDAQ,기타
60310,3S,KOSDAQ,기타
60370,LS마린솔루션,KOSDAQ,기타
60380,동양에스텍,KOSDAQ,기타
60480,국일신동,KOSDAQ,기타
60540,에스에이티,KOSDAQ,기타
60560,HC홈센타,KOSDAQ,기타
60570,드림어스컴퍼니,KOSDAQ,기타
60590,씨티씨바이오,KOSDAQ,바이오
60720,KH바텍,KOSDAQ,기타
60850,영림원소프트랩,KOSDAQ,IT
60900,에이전트AI,KOSDAQ,AI
61040,알에프텍,KOSDAQ,기타
61090,세나테크놀로지,KOSDAQ,IT
61250,화일약품,KOSDAQ,제약
61970,LB세미콘,KOSDAQ,기타
62970,한국첨단소재,KOSDAQ,기타
63080,컴투스홀딩스,KOSDAQ,금융
63170,서울옥션,KOSDAQ,기타
63440,SM Life Design,KOSDAQ,기타
63570,NICE인프라,KOSDAQ,기타
63760,이엘피,KOSDAQ,기타
64090,인크레더블버즈,KOSDAQ,기타
64240,홈캐스트,KOSDAQ,기타
64260,다날,KOSDAQ,기타
64290,인텍플러스,KOSDAQ,기타
64480,브리지텍,KOSDAQ,기타
64520,테크엘,KOSDAQ,IT
64550,바이오니아,KOSDAQ,바이오
64760,티씨케이,KOSDAQ,기타
64800,포니링크,KOSDAQ,기타
64820,케이프,KOSDAQ,기타
64850,에프앤가이드,KOSDAQ,기타
65060,지엔코,KOSDAQ,기타
65130,탑엔지니어링,KOSDAQ,기타
65150,대산F&B,KOSDAQ,기타
65170,비엘팜텍,KOSDAQ,제약
65350,신성델타테크,KOSDAQ,IT
65370,위세아이텍,KOSDAQ,기타
65420,에스아이리소스,KOSDAQ,기타
65440,이루온,KOSDAQ,기타
65450,빅텍,KOSDAQ,기타
65500,오리엔트정공,KOSDAQ,기타
65510,휴비츠,KOSDAQ,기타
65530,와이어블,KOSDAQ,기타
65570,삼영이엔씨,KOSDAQ,기타
65650,하이퍼코퍼레이션,KOSDAQ,기타
65660,안트로젠,KOSDAQ,기타
65680,우주일렉트로,KOSDAQ,우주항공
65690,파커스,KOSDAQ,기타
65710,서호전기,KOSDAQ,기타
65770,CS,KOSDAQ,기타
65950,웰크론,KOSDAQ,기타
66130,하츠,KOSDAQ,기타
66310,큐에스아이,KOSDAQ,기타
66360,체리부로,KOSDAQ,기타
66410,버킷스튜디오,KOSDAQ,미디어
66430,아이로보틱스,KOSDAQ,로봇
66590,스모트로닉,KOSDAQ,기타
66620,국보디자인,KOSDAQ,기타
66670,디티씨,KOSDAQ,기타
66700,테라젠이텍스,KOSDAQ,기타
66790,씨씨에스,KOSDAQ,기타
66900,디에이피,KOSDAQ,기타
66910,손오공,KOSDAQ,기타
66980,한성크린텍,KOSDAQ,기타
67000,조이시티,KOSDAQ,기타
67010,이씨에스,KOSDAQ,기타
67080,대화제약,KOSDAQ,제약
67160,SOOP,KOSDAQ,기타
67170,오텍,KOSDAQ,기타
67280,멀티캠퍼스,KOSDAQ,기타
67290,JW신약,KOSDAQ,제약
67310,하나마이크론,KOSDAQ,기타
67370,선바이오,KOSDAQ,바이오
67390,아스트,KOSDAQ,기타
67570,엔브이에이치코리아,KOSDAQ,기타
67630,HLB생명과학,KOSDAQ,바이오
67730,로지시스,KOSDAQ,기타
67770,세진티에스,KOSDAQ,기타
67900,와이엔텍,KOSDAQ,기타
67920,이글루,KOSDAQ,기타
67990,도이치모터스,KOSDAQ,자동차
68050,팬엔터테인먼트,KOSDAQ,미디어
68100,케이웨더,KOSDAQ,기타
68240,다원시스,KOSDAQ,기타
68330,일신바이오,KOSDAQ,바이오
68760,셀트리온제약,KOSDAQ,제약
68790,DMS,KOSDAQ,기타
68930,디지털대성,KOSDAQ,IT
68940,셀피글로벌,KOSDAQ,기타
69080,웹젠,KOSDAQ,기타
69140,누리플랜,KOSDAQ,기타
69330,유아이디,KOSDAQ,기타
69410,엔텔스,KOSDAQ,기타
69510,에스텍,KOSDAQ,기타
69540,빛과전자,KOSDAQ,IT
69920,엑시온그룹,KOSDAQ,기타
70300,엑스큐어,KOSDAQ,기타
70590,인티큐브,KOSDAQ,기타
71200,인피니트헬스케어,KOSDAQ,바이오
71280,로체시스템즈,KOSDAQ,기타
71670,에이테크솔루션,KOSDAQ,IT
71850,캐스텍코리아,KOSDAQ,기타
72020,중앙백신,KOSDAQ,기타
72470,우리산업홀딩스,KOSDAQ,금융
72770,멤레이비티,KOSDAQ,기타
72870,메가스터디,KOSDAQ,기타
72950,빛샘전자,KOSDAQ,IT
